job_id,job_url,resume_tried,date_listed,date_tried,assumed_reason,stack_trace,external_job_url,screenshot_name,portal_type,source_platform,confidence_score
4407770692,https://www.linkedin.com/jobs/view/4407770692,Pending,2026-05-06 11:22:13.235631,2026-05-13 11:22:13.304665,Required experience is high,"
About the job
LTM is conducting a Face-to-Face Interview Drive on Saturday, 9th May 2026 for experienced professionals with strong expertise in below :-
Skills:
Gen AI ML
Gen AI + Python
Gen AI + Data Science

Available candidate can apply below requirements

Work Location: Pune/Bhubaneshwar
Experience Required 4 to 18 years
Notice Period : Open

Primary Skills
Strong hands-on experience in Gen AI + Python/Data Science/AI ML
Solid understanding and practical exposure to:
Large Language Models (LLMs)
RAG pipelines
Embeddings
Prompt engineering
Experience working on AI-driven / GenAI applications

Nice to Have
Exposure to end-to-end AI/ML solution design
Experience working on scalable, production-grade systems

If you are interested, please share your updated profile Anjali.Palanimuthu@ltm.com

Experience required 4 > Current Experience 1. Skipping this job!
",Skipped,Not Available,Unknown,LinkedIn,Unknown
4410464166,https://www.linkedin.com/jobs/view/4410464166,Pending,2026-05-08 11:22:17.922739,2026-05-13 11:22:17.994636,Required experience is high,"
About the job
Job Title: Cloud Telephony & AI Specialist

Experience: 3–4 Years

Job Summary
We are looking for a skilled Cloud Telephony & AI Specialist with 3–4 years of hands-on experience in building, integrating, and optimizing cloud-based communication systems enhanced with AI capabilities. The ideal candidate will have strong expertise in cloud telephony platforms, voice technologies, conversational AI, and system integrations to deliver scalable and intelligent communication solutions.

Key Responsibilities:
Cloud Telephony
Design, integrate, and maintain cloud telephony solutions using platforms such as Ozonetol, Twilio, Exotel, Plivo, Amazon Connect, or similar
Integrate telephony systems with CRMs, ticketing tools, and backend services
Monitor call quality, performance, uptime, and troubleshoot telephony issues
Ensure high availability, scalability, and security of telephony infrastructure

AI & Automation
Build and deploy AI-powered voice bots and chatbots for customer engagement
Integrate speech-to-text (STT), text-to-speech (TTS), LLM and NLP services
Work with AI frameworks and APIs (e.g., Meta, OpenAI, Dialogflow, Amazon Lex, Azure Cognitive Services)
Implement intent recognition, entity extraction, and conversation flows
Continuously improve AI models based on call analytics and user feedback




Integration & Backend
Get APIs and microservices developed with engineering team to support telephony and AI workflows
Work with backend technologies such as Node.js, Python, Java, or similar
Integrate databases (SQL/NoSQL/MongoDB) for call logs, transcripts, and analytics
Collaborate with frontend, product, and DevOps teams for end-to-end delivery

Analytics & Optimization
Analyze call data, AI performance, and customer interaction metrics
Optimize call flows, AI responses, and automation efficiency
Implement dashboards and reporting for operational insights

Required Skills & Qualifications
Technical Skills
3–4 years of experience in cloud telephony and voice solutions
Strong hands-on experience with cloud telephony APIs and SIP
Experience in AI/ML for voice or conversational interfaces
Proficiency in at least one backend language (Python, Node.js, Java)
Experience with REST APIs, Webhooks, and real-time systems
Familiarity with cloud platforms (AWS, GCP, Azure)
Knowledge of STT, TTS, NLP, and conversational AI design

Soft Skills
Strong problem-solving and debugging skills
Ability to work independently and in cross-functional teams
Good communication skills with technical and non-technical stakeholders
Product and customer-centric mindset

Experience required 4 > Current Experience 1. Skipping this job!
",Skipped,Not Available,Unknown,LinkedIn,Unknown
4400490724,https://www.linkedin.com/jobs/view/4400490724,Pending,2026-04-22 11:22:22.791398,2026-05-13 11:22:22.862173,Required experience is high,"
About the job
Job Summary

YOE: ATA(Associate Technical Architect ) 6-10 years
-Sr Machine learning Engineer- 3-8 years

As an Associate Technical Architect at Quantiphi, you will design comprehensive technical
solutions for enterprise AI initiatives, partnering with Fortune 500 clients on Google Cloud
Platform. You'll translate complex business requirements into scalable architectures spanning
generative AI, traditional ML, and computer vision. This role is for systems thinkers who
architect multi-component AI platforms, mentor engineering teams, and build trusted advisor
relationships with stakeholders.

Responsibilities Solution Architecture & Design - Lead technical architecture for enterprise AI solutions, creating design documents, architecture diagrams, data flows, and integration blueprints - Define integration strategies between AI systems and enterprise infrastructure (data warehouses, business applications, legacy systems) - Conduct feasibility assessments, proof-of-concept evaluations, and build-versus-buy analyses - Design multi-workstream AI platforms with clear separation of concerns and enterprise-grade reliability Generative AI & Agentic Architecture


Generative AI & Agentic Architecture - Architect RAG systems defining chunking strategies, embedding selection, retrieval patterns, and vector database choices - Design multi-agent systems with clear orchestration patterns, agent communication protocols, and reliable coordination - Architect knowledge graph solutions integrated with RAG for enterprise knowledge management and semantic discovery Traditional ML & Computer Vision Architecture - Architect production ML pipelines for forecasting, recommendations, and statistical modeling; design feature engineering and model selection strategies - Architect scalable computer vision systems for document processing, image understanding, and visual analytics - Establish model evaluation frameworks, validation strategies, and monitoring approaches for diverse ML applications

MLOps & Governance - Design ML governance frameworks with model versioning, approval workflows, compliance logging, and audit trails - Define CI/CD pipelines for ML development using cloud-native tools with automated testing and validation gates - Create LLMOps standards for prompt versioning, evaluation, and cost optimization - Establish AI safety practices including guardrails, output filtering, and bias detection Client Engagement & Leadership - Present architecture solutions to client stakeholders, articulating design trade-offs and technical challenges - Partner on RFPs and pre-sales solution design; mentor senior ML engineers on architecture principles - Define architectural standards and best practices for project teams

Required Qualifications - Bachelor's or Master's degree in Computer Science, Engineering, or related field (or equivalent demonstrated expertise) - 6-10 years of progressive ML/AI experience with 2+ years in architecture and technical leadership
roles - Portfolio of successfully architected and delivered production AI/ML solutions in client-facing environments
- Proven client-facing experience including architecture presentations and technical advisory roles - Deep expertise architecting across multiple domains: generative AI, RAG, multi-agent systems, traditional ML, and computer vision
- Strong understanding of enterprise architectprinciples, cloud-native design, and distributed systems - Experience designing production ML systems including model monitoring, serving infrastructure, and governance
- Hands-on experience with ML security, compliance, and data privacy in regulated environments

Preferred Qualifications 
- Google Cloud Professional Cloud Architect or Machine Learning Engineer certification - Successful pre-sales or architecture leadership track record - Domain expertise in Financial Services, Healthcare, Retail, or Manufacturing - Experience with knowledge graphs and semantic search implementation

Experience required 6 > Current Experience 1. Skipping this job!
",Skipped,Not Available,Unknown,LinkedIn,Unknown
4377388189,https://www.linkedin.com/jobs/view/4377388189,Pending,2026-03-14 11:38:54.954486,2026-05-13 11:38:55.009491,Required experience is high,"
About the job
About Addcomposites
We're a Finnish deep-tech company making advanced composite manufacturing accessible, from university labs to aerospace production floors. Our systems turn standard industrial robots into automated fiber placement and additive manufacturing machines, and our software AddPath ties it all together. We work at the intersection of robotics, CAD/CAM, and materials science, shipping real products to customers across 20+ countries.

The role
We're looking for a developer who is early in their career but has solid engineering fundamentals and a genuine curiosity for 3D geometry, robotics, and manufacturing. You don't need to know everything on day one — what matters is that you write clean code, think carefully about problems, and care about quality.

You'll be working on AddPath and related tools: building features that generate toolpaths, visualize 3D geometry, communicate with robots, and make composite manufacturing more intuitive for users worldwide.

Mandatory prerequisites
Bachelor's degree in Software Engineering, Computer Science, Mechatronics, or Robotics
Proficiency in C#/.NET development
Comfortable debugging and troubleshooting with Visual Studio
Experience with UI development using WPF + MVVM (or a similar framework)
Familiarity with RhinoCommon or strong willingness to learn it quickly
Practical experience with Git
Fluent English — you can explain technical ideas clearly in writing and conversation, and can read and understand technical documentation
A meticulous, quality-first mindset — you don't vibe code, you review and test your own work thoroughly
Ability to work independently, stay organised, and keep track of responsibilities without being reminded

Preferred skills (though not obligatory)
Familiarity with linear algebra, multivariable calculus, or NURBS/mesh math
Exposure to algorithms for 3D printing, slicing, milling, or similar manufacturing processes
Experience writing unit tests
A portfolio or Git repository of personal/academic projects you're proud of
1–3 years of professional experience

Experience required 3 > Current Experience 1. Skipping this job!
",Skipped,Not Available,Unknown,LinkedIn,Unknown
4335921706,https://www.linkedin.com/jobs/view/4335921706,Pending,2026-05-06 11:39:01.275023,2026-05-13 11:39:01.339542,Required experience is high,"
About the job
The ML Engineer will serve as a technical expert in the fields of AI-ML including GenAI, NLP, LLM, RAG & deeper understanding and experience in Software Engineering.

Your Role

Key responsibilities in your new role

Work as a technical expert with extensive knowledge in Traditional AI ML, NLP, LLM RAG, Agentic AI, LLM Inference and other AI areas. 
Utilizing statistical analysis, machine learning, and data visualization techniques to extract insights from large datasets
Designing and implementing generative AI applications, using AWS Bedrock's API to access and integrate foundation models, configuring Prompt Flows and Agents, building data pipelines for model training, and ensuring security and privacy with Bedrock features like Guardrails
Transforming prototypes into production solutions with best practices for both development and deployment.
Developing and maintaining software applications and systems that incorporate AI and machine learning components
Focus on AI Solution scalability, efficiency, and real-time processing, while maintaining the integrity of the underlying data science principles
Supporting the operation of the solutions involves trouble shooting and bug fixing, as well as implementing change requests to ensure that the solutions continue to meet user requirements.
Develop data pipelines to ingest and process large datasets from various sources for the AI solutions.
Be involved in AI infrastructure maintenance & supporting user queries related to the AI tools

Your Profile

Qualifications And Skills To Help You Succeed

Masters or Bachelors Degree in Computer Science/Mathematics/ AI/Statistics or equivalent.
Experience in Digital Customer Interfaces such as Chatbots, Developer Community, Blogs, Knowledge Portals, Forums and related applications/ Technologies.
Minimum of 2 years of relevant work experience in NLP/AI/ML, including at least 1 year focusing on LLM/ GenAI/ AgenticAI.
Extensive experience in AWS Bedrock platform
2+ years of experience in Software Engineering & Development cycles (CI/CD) with proficiency in scripting languages, particularly Python.
Extensive experience in web development in Flask or other python-based web frameworks.
Good understanding of RESTful architecture and API development best practices.
Expertise in web front-end development such us Jscript, css and html
Good understanding and experience of Kubernetes / Openshift Platform.
Basic web development knowledge would be beneficial, but not essential.
Highly motivated, structured and methodical with high degree of self-initiative
Team player with good cross-cultural skills to work in international team
Customer and result orientated

Contact:

Pooja.AnandaChowta@infineon.com

#WeAreIn for driving decarbonization and digitalization.

As a global leader in semiconductor solutions in power systems and IoT, Infineon enables game-changing solutions for green and efficient energy, clean and safe mobility, as well as smart and secure IoT. Together, we drive innovation and customer success, while caring for our people and empowering them to reach ambitious goals. Be a part of making life easier, safer and greener.

Are you in?

We are on a journey to create the best Infineon for everyone.

This means we embrace diversity and inclusion and welcome everyone for who they are. At Infineon, we offer a working environment characterized by trust, openness, respect and tolerance and are committed to give all applicants and employees equal opportunities. We base our recruiting decisions on the applicant´s experience and skills. Learn more about our various contact channels.

Please let your recruiter know if they need to pay special attention to something in order to enable your participation in the interview process.

Click here for more information about Diversity & Inclusion at Infineon.

Experience required 2 > Current Experience 1. Skipping this job!
",Skipped,Not Available,Unknown,LinkedIn,Unknown
4405504557,https://www.linkedin.com/jobs/view/4405504557,Pending,2026-04-29 11:39:16.260107,2026-05-13 11:39:16.338802,Required experience is high,"
About the job
Job description

Job Title: ASE (in Test)- This is a junior role.
Location: Gurgaon, India
Department: OLX India Engineering
Job Type: Full-Time/ Work from Office

Job Summary
As an ASE at OLX India, you will play a crucial role in ensuring the quality of our software products by building and maintaining automated test solutions. You will work closely with the development and product teams to deliver high-quality software through the implementation of efficient test strategies

What you will be doing:
Develop and execute test plans, test cases, and test scripts for web, API, and mobile applications
Automate web UI testing using Selenium, following the Page Object Model (POM) and leveraging TestNG for framework structuring
Implement and maintain API automation using Rest Assured for RESTful services.
Design and execute mobile automation tests using Appium for Android and iOS platforms.
Collaborate with the development and QA teams to identify and track bugs using bug tracking tools (e.g., JIRA)
Ensure effective test coverage and test automation through a solid understanding of the Software Development Life Cycle (SDLC) and Software Testing Life Cycle (STLC)
Integrate and maintain test automation with CI/CD pipelines (e.g., Jenkins, Gitlab), ensuring tests are part of continuous integration
Manage and version automation code using version control systems like Git.
Basic knowledge of scripting languages (e.g, Shell)
Follow the defect life-cycle, ensuring proper tracking, reporting, and closure of defects.
Participate in peer code reviews and contribute to process improvement efforts in test automation.
Stay up-to-date with the latest testing tools, frameworks, and industry best practices

Who we are looking for:
Bachelors degree in Computer Science, Information Technology, or a related field.
6 months to 2 years of experience in test automation and software testing.
Intermediate understanding of testing techniques, SDLC, and STLC processes.
Proficient in Java for test automation.
Hands-on experience with Selenium for web automation, including POM and TestNG frameworks.
Experience with API automation using Rest Assured.
Basic to intermediate experience with mobile automation using Appium for iOS and Android platforms.
Familiarity with CI/CD tools like Jenkins and version control systems like Git.
Experience with bug tracking tools such as JIRA.
Understanding of scripting languages like Shell.
Strong attention to detail and problem-solving skills.
Ability to work in a fast-paced, collaborative environment and adapt to changing priorities.

Good to have:
Familiarity with performance testing tools like JMeter.
Exposure to cloud platforms such as AWS or Azure.
Experience with containerisation technologies like Docker

What we'll give you:
An opportunity to shape a largely unorganized industry and help millions of car buyers and sellers transact with trust and efficiency. Passionate team and leadership colleagues who will share the dream and drive to deliver the most trusted, convenient and innovative car buying and selling experiences. Opportunities to speed up your learning and development across your role relevant areas.
At OLX, we are committed to creating a diverse, inclusive, and authentic workplace.

Experience required 2 > Current Experience 1. Skipping this job!
",Skipped,Not Available,Unknown,LinkedIn,Unknown
4411360090,https://www.linkedin.com/jobs/view/4411360090,Pending,2026-05-09 11:39:29.373148,2026-05-13 11:39:29.428771,Required experience is high,"
About the job
Dear Candidates,

UST is looking for a Junior SDET roles with at least 2 years of exp.

Required Experience : 2-5 Years

NP : Immediate to 10 days only

Location: Trivandrum, , Hyderabad Only

Interested candidate can share your updated CV to bhoopathyraja.ravindran@ust.com

PFB - JD
· Experience: 2–5 years
· Hands‑on experience in Manual testing and automation and REST API testing
· Strong experience with Selenium or Playwright, Java or C# , REST APIs
· Experience in defect tracking and test management tools (e.g., JIRA, qTest).
· Exposure to Gitlab and CICD tools
· Experience with integration testing and data validation across multiple systems
· Strong analytical, troubleshooting, and communication skills.




#UST #LifeAtUST #USTCareers

Experience required 5 > Current Experience 1. Skipping this job!
",Skipped,Not Available,Unknown,LinkedIn,Unknown
4413288616,https://www.linkedin.com/jobs/view/4413288616,Pending,2026-05-12 13:39:33.419616,2026-05-13 11:39:33.464186,Required experience is high,"
About the job
Job Title: SDET Automation Tester
Location: Bangalore
Experience: 5-10 Years

Responsibilities;

Exposure or experience to Katalon, Parasoft, Kobiton is an added advantage 
Strong experience in test plans and test cases 
Excellent understanding in SDLC and STLC 
Sound knowledge on SQL queries 
Experience in bug management tools like ADO 
Experience working in agile/scrum development process 
Experience in Robot framework is preferred 
Strong analytical & problem-solving skills

Experience required 5 > Current Experience 1. Skipping this job!
",Skipped,Not Available,Unknown,LinkedIn,Unknown
4369621014,https://www.linkedin.com/jobs/view/4369621014,Pending,2026-04-22 11:39:39.845713,2026-05-13 11:39:39.916718,Required experience is high,"
About the job
Description

Job Summary

The Software Engineer, D&T, Mobile Apps DEV requires in-depth knowledge and experience to work autonomously and oversee and participate in the architectural design, development, and enhancement of applications.

Essential Duties And Responsibilities

Cross-Platform Development: Assist in developing cross-platform apps for iOS, Android, and Windows using .NET MAUI. Focus on writing clean code and learning best practices for performance across platforms. 
UI Implementation: Help build adaptive user interfaces for a seamless experience on all devices. Collaborate with design and frontend teams to turn wireframes into functional components. 
API Integration & Notifications: Support RESTful and ODATA API integration and push notifications for Android and iOS. Work with senior developers to ensure smooth data flow and responsiveness. 
Technical Requirements Interpretation: Collaborate with senior engineers to translate business requirements into technical tasks. Document understanding and clarify doubts to align objectives. 
Agile Collaboration: Engage in daily standups, sprint planning, and retrospectives. Practice agile methodologies and seek feedback for improvement. 
CI/CD and Deployment: Learn DevOps tools for building, testing, and deploying applications. Get hands-on exposure to monitoring tools to understand production behavior. 
Issue Identification and Debugging: Assist in identifying and troubleshooting bugs. Learn crash analysis and resolution techniques from senior team members. 
Testing and QA: Write and maintain unit tests with frameworks like N-Unit. Aid in test planning and feature validation to ensure quality standards. 
Team Collaboration and Learning: Work with peers and seniors on prototypes and POCs. Embrace learning opportunities and contribute ideas in team discussions. 
Flexibility and Learning Mindset: Handle tasks proactively and stay open to feedback. Adapt to fast-paced environments and explore new domains eagerly. 

Additional Responsibilities

Education

Bachelor’s engineering degree in computer science or equivalent experience
Minimum 3-5 years of experience

Work Experience

Minimum 3 years related work experience required 

Preferred Knowledge, Skills And Abilities

Familiarity with cross-platform mobile app development concepts, lifecycle, and user experience design, particularly using .NET MAUI or similar frameworks.
Exposure to AI-powered developer tools such as GitHub Copilot or Cursor; hands-on use is a plus.
Basic understanding of large language models (LLMs) and AI service integration into applications (e.g., Azure OpenAI, Cognitive Services).
Interest in identifying simple AI-driven use cases that can enhance application features or improve user experience.
Exposure to Microsoft Fabric, with a foundational understanding of Dataflow Gen2, ETL processes, and Notebook-based development for data preparation and transformation.
Understanding of application deployment workflows for iOS and Android platforms via App Store or Play Store.
Awareness of integrating RESTful APIs and ODATA services; experience with SAP HANA or similar backends is a plus.
Up to 2 years of experience in mobile development through internships, academic projects, or personal work using Xamarin, .NET MAUI, or native platforms (Windows/Android/iOS).
Willingness to follow standard operating procedures (SOPs) as per company policies related to software development.
Commitment to safety and quality assurance policies in development and deployment environments.
License and Certifications

Travel Requirements

10%: Up to 26 business days per year

Physical Requirements

Sedentary-Exerting up to 10lbs/4kgs of force occasionally, and/or negligible amount of force frequently or constantly to lift, carry, push, pull, or otherwise move objects, including the human body. Sedentary work involves sitting most of the time.

Additional Requirements

What We Offer

Shift

Experience required 3 > Current Experience 1. Skipping this job!
",Skipped,Not Available,Unknown,LinkedIn,Unknown
4401673588,https://www.linkedin.com/jobs/view/4401673588,Pending,2026-05-12 18:42:43.177585,2026-05-13 11:42:43.204719,Required experience is high,"
About the job
We are looking for a strong senior/SME Test Engineer with 7+ years of experience writing automated tests using Java-based Selenium/Cucumber framework.

The engineer should also be knowledgeable and experienced in Java and REST API development and being able to write REST APIs using SpringBoot framework (7+ years in Java/SpringBoot/REST API)

The candidate should have experience using (required) / building (nice to have) CICD pipelines

The candidate should be knowledge in Agile methodology as all our development is Agile

The candidate should be knowledgeable in writing good SQL (not the main skillset)

The candidate should have good troubleshooting skills to be able to find root cause of issues in code

Knowledge of Custody/Tax is nice but not requiredWe are looking for a strong senior/SME Test Engineer with 7+ years of experience writing automated tests using Java-based Selenium/Cucumber framework.The engineer should also be knowledgeable and experienced in Java and REST API development and being able to write REST APIs using SpringBoot framework (7+ years in Java/SpringBoot/REST API)The candidate should be knowledge in Agile methodology as all our development is AgileThe candidate should be knowledgeable in writing good SQL (not the main skillset)The candidate should have good troubleshooting skills to be able to find root cause of issues in codeKnowledge of Custody/Tax is nice but not requiredJava (Rest API)CI/CDCucumberSeleniumWinsurfSQLTax Knowledge (Domain)

Experience required 7 > Current Experience 1. Skipping this job!
",Skipped,Not Available,Unknown,LinkedIn,Unknown
4412743474,https://www.linkedin.com/jobs/view/4412743474,Pending,2026-05-12 11:42:47.890777,2026-05-13 11:42:47.964758,Required experience is high,"
About the job
Job Title: Google Cloud Platform (GCP) Infrastructure Administrator
Location: HCLTech – Lucknow
Experience: 5 Years and above

Job Summary
HCLTech is looking for experienced Google Cloud Platform (GCP) Infrastructure Administrators to join our team in Lucknow. The ideal candidate should have strong hands-on expertise in managing, deploying, and optimizing cloud infrastructure on GCP, ensuring high availability, scalability, and security.

Required Skills & Expertise
Strong experience with Google Cloud Platform (GCP) services
Hands-on knowledge of Compute Engine, App Engine, Kubernetes Engine (GKE)
Expertise in Cloud Storage, Cloud SQL, BigQuery
Experience in Virtual Private Cloud (VPC), Subnetting, Firewall Rules, Load Balancing
Familiarity with IAM (Identity & Access Management) and security best practices
Knowledge of Cloud Monitoring, Logging, and Stackdriver / Operations Suite
Experience with Infrastructure as Code (IaC) tools such as Terraform or Deployment Manager
Understanding of CI/CD pipelines (Cloud Build, Jenkins, GitHub Actions)
Experience with Linux/Unix administration in cloud environments
Knowledge of networking concepts (DNS, VPN, Interconnects)
Exposure to containerization (Docker) and orchestration (Kubernetes)
Familiarity with backup, disaster recovery, and high availability solutions
Understanding of cloud cost optimization and billing management
Scripting knowledge (Python, Bash, or PowerShell) preferred

📩 How to Apply
Please apply through the link or share your updated resume at NishantSr@hcltech.com

Experience required 5 > Current Experience 1. Skipping this job!
",Skipped,Not Available,Unknown,LinkedIn,Unknown
4389284481,https://www.linkedin.com/jobs/view/4389284481,Pending,2026-04-29 11:42:54.240939,2026-05-13 11:42:54.293686,Required experience is high,"
About the job
Achieving our goals starts with supporting yours. Grow your career, access top-tier health and wellness benefits, build lasting connections with your team and our customers, and travel the world using our extensive route network.

Come join us to create what’s next. Let’s define tomorrow, together.

Description

United's Digital Technology team is comprised of many talented individuals all working together with cutting-edge technology to build the best airline in the history of aviation. Our team designs, develops and maintains massively scaling technology solutions brought to life with innovative architectures, data analytics, and digital solutions.

Job Overview And Responsibilities

 The Analytics and Innovation (Ai) team at United Airlines works to innovate, transform, and solve complex business problems resulting in significant and measurable enterprise impact through the application of deep cross-functional business expertise and advanced analytics. We work with business and technology partners across the enterprise (e.g. Airport Operations, Contact Centers, Network Planning, Revenue Management, Digital Products, Human Resources, etc.) to influence strategic decisions, enterprise strategy, business process, and to help connect the dots across the enterprise. We aim to be an organization with whom and within everyone loves to work!
 Data Scientists within Ai partner with business and technology leaders across the company to deploy Operations-Research-powered solutions to support and automate business processes
 The team works closely with other teams in digital technology with complementing skills and capabilities
 The key objectives are to drive incremental revenue, reduce costs, and boost customer engagement by leveraging state-of-the-art Operations Research (OR) techniques
 Data Scientists contribute in developing smart and innovative solutions across many of United’s departments
 Working on projects in partnership with business teams to identify opportunities for improvement and gathering and analyzing information and data
 Delivering high quality OR solutions and maintaining proper documentation to foster seamless workflows and code-reusability principles
 Effectively structuring communication of insights from workstreams and delivering clear and professional presentations to the team/team leaders/managers/stakeholders
 Performing regular technical coordination/reviews with stakeholders and ensuring timely reporting and escalations if any
 This position is offered on local terms and conditions. Expatriate assignments and sponsorship for employment visas, even on a time-limited visa status, will not be awarded.

Qualifications

What you’ll need to succeed (Minimum Qualifications)

Bachelor’s degree in a quantitative field such as Mathematics, Statistics, Computer Science, or Operations Research
2+ years of hands-on experience in machine learning, statistical modeling, or applied data science
Strong curiosity and comfort working with large, complex datasets, with experience in predictive modeling
Proficiency in Python, with experience using modern ML libraries (e.g., scikit-learn, TensorFlow, PyTorch)
Experience analyzing high-volume, high-dimensional data from multiple sources to uncover patterns and insights
Solid understanding of machine learning techniques such as logistic regression, random forest, gradient boosting, neural networks, and SVMs
Foundational knowledge of deep learning concepts and architectures (e.g., CNNs, RNNs, transformers)
Familiarity with emerging areas such as Generative AI (e.g., LLMs, prompt engineering, embeddings) and/or computer vision is a plus
Proficiency in SQL, with experience writing complex queries and working with relational databases
Familiarity with cloud platforms, preferably AWS (e.g., S3, EC2, SageMaker, Lambda), for data processing and model development
Ability to clearly communicate complex analyses and translate them into actionable insights
Legally authorized to work in India without sponsorship
Fluent in English (written and spoken)
Successfully complete the interview process and meet role requirements

What will help you propel from the pack (Preferred Qualifications):

Master’s degree in a relevant field
Hands-on experience with deep learning, computer vision, or NLP applications
Experience working with Generative AI use cases (e.g., LLM-powered applications, retrieval-augmented generation, prompt design)
Experience building and deploying ML models on AWS (e.g., SageMaker pipelines, model deployment, monitoring)

Experience required 2 > Current Experience 1. Skipping this job!
",Skipped,Not Available,Unknown,LinkedIn,Unknown
4413757677,https://www.linkedin.com/jobs/view/4413757677,Pending,2026-05-13 06:43:01.195035,2026-05-13 11:43:01.282157,Required experience is high,"
About the job
Description

Amazon Appstore Worldwide is a group of talented technical professionals that are empowered and driven to build world class products and services for mobile app developers and customers. We are looking for a “Software Developer - Test"" who is passionate to work on core system architecture and cutting edge technologies. A Software Design Engineer in Test (SDET) at Amazon is a developer with the primary responsibility of writing frameworks and tools to test products. It is a very unique and challenging role and provides immense opportunity to design and develop wide-reaching tools. It combines the ""building"" aspect of software design engineering with the ""breaking"" aspect of software test engineering. You’ll be writing code that automatically verifies that if anything does go wrong, you’re code will tell us. That means that you potentially write more code than the developers.

Responsibilities

Design and build the automated test frameworks and test suites for use in development and testing cycles
Build framework for non-functional tests
Participating in design and code inspections.
 Build framework for E2E tests

Basic Qualifications

 2+ years of test automation frameworks and tools building experience
 3+ years of non-internship professional software development testing experience
 Experience programming with at least one modern language such as Java, C++, or C# including object-oriented design
 Experience in penetration testing and exploitability-focused vulnerability assessment
 Experience in platform-level security mitigations and hardening for Linux and Windows

Preferred Qualifications

 Knowledge of overall system architecture, scalability, reliability, and performance in a database environment
 Experience with security in service-oriented architectures and web services

Our inclusive culture empowers Amazonians to deliver the best results for our customers. If you have a disability and need a workplace accommodation or adjustment during the application and hiring process, including support for the interview or onboarding process, please visit https://amazon.jobs/content/en/how-we-hire/accommodations for more information. If the country/region you’re applying in isn’t listed, please contact your Recruiting Partner.


Company - ADCI - BLR 14 SEZ

Job ID: A10417171

Experience required 3 > Current Experience 1. Skipping this job!
",Skipped,Not Available,Unknown,LinkedIn,Unknown
4388694980,https://www.linkedin.com/jobs/view/4388694980,Pending,2026-05-06 11:43:21.413989,2026-05-13 11:43:21.463946,Required experience is high,"
About the job
Role Overview

 JOB DESCRIPTION 

Join our global team dedicated to enhancing the security and auditability of the firm’s technology environment, with a focus on Privileged Access Management and Production Access Control. As a mid-level developer, you will contribute to the design, development, and delivery of robust software solutions that protect production environments and customer data, while supporting regulatory and audit requirements.

Responsibilities

Develop, maintain, and improve software applications that implement production access controls and privileged access management.
Collaborate with a global team of developers, working both independently and as part of cross-functional groups.
Translate stakeholder requirements into effective technology solutions, ensuring alignment with business and security objectives.
Investigate, identify, and resolve software faults; follow best practices for incident management and root cause analysis.
Manage multiple development tasks, prioritize effectively, and escalate issues as needed to influence project outcomes.
Integrate AI-driven features to uplift risk posture, including pattern detection and automation.
Work closely with Technology Risk and Internal Audit teams to ensure compliance and auditability.

Skills And Qualifications

Bachelor’s degree in Computer Science, Engineering, or a related field.
4+ years of experience as a software developer, including requirements analysis, coding, and testing.
Proficiency in Java, Python, Web Services, and Microservices architecture.
Experience working in team environments using Git or similar version control systems.
Familiarity with database concepts and implementation (SQL or NoSQL).
Interest or experience in technology security and information protection.

Experience required 4 > Current Experience 1. Skipping this job!
",Skipped,Not Available,Unknown,LinkedIn,Unknown
